CustomerID,TenureMonths,MonthlySpend,SupportTickets,ContractType,Churn,TotalSpend
2221,15,109,1,Two-Year,No,1635
2222,55,106,6,Two-Year,No,5830
2223,29,109,0,Two-Year,No,3161
2224,29,153,0,Monthly,No,4437
2225,11,89,3,Two-Year,No,979
2226,52,63,9,Two-Year,No,3276
2227,32,171,6,Annual,No,5472
2228,2,105,1,Annual,Yes,210
2229,47,38,1,Annual,Yes,1786
2230,14,120,0,Monthly,No,1680
2231,20,165,9,Monthly,No,3300
2232,22,114,1,Monthly,Yes,2508
2233,11,120,6,Annual,Yes,1320
2234,27,49,8,Two-Year,No,1323
2235,3,189,5,Annual,No,567
2236,17,52,9,Monthly,No,884
2237,44,31,1,Annual,Yes,1364
2238,56,137,9,Two-Year,No,7672
2239,28,113,9,Monthly,No,3164
2240,29,174,8,Two-Year,No,5046
2241,21,186,6,Two-Year,No,3906
2242,47,156,0,Monthly,No,7332
2243,16,168,8,Two-Year,No,2688
2244,37,95,1,Annual,No,3515
2245,59,48,3,Two-Year,No,2832
2246,20,180,8,Two-Year,No,3600
2247,6,136,3,Two-Year,No,816
2248,19,34,2,Annual,No,646
2249,57,21,0,Two-Year,No,1197
2250,5,199,6,Two-Year,No,995
2251,3,136,5,Annual,No,408
2252,59,191,9,Monthly,Yes,11269
2253,1,37,3,Monthly,Yes,37
2254,58,22,5,Monthly,No,1276
2255,38,154,5,Two-Year,No,5852
2256,15,190,3,Monthly,No,2850
2257,34,185,5,Annual,No,6290
2258,35,184,9,Two-Year,No,6440
2259,49,180,7,Two-Year,No,8820
2260,25,127,2,Two-Year,No,3175
2261,24,114,3,Monthly,Yes,2736
2262,12,141,9,Monthly,No,1692
2263,18,30,0,Monthly,No,540
2264,15,87,3,Two-Year,Yes,1305
2265,44,142,9,Annual,No,6248
2266,16,132,9,Two-Year,No,2112
2267,27,117,8,Annual,No,3159
2268,8,112,7,Two-Year,No,896
2269,46,41,3,Annual,Yes,1886
2270,25,191,6,Two-Year,Yes,4775
2271,17,146,9,Two-Year,No,2482
2272,29,153,2,Annual,Yes,4437
2273,53,189,8,Annual,Yes,10017
2274,8,44,9,Annual,No,352
2275,15,104,3,Annual,No,1560
2276,27,74,1,Annual,Yes,1998
2277,46,163,9,Annual,No,7498
2278,50,114,4,Annual,No,5700
2279,52,161,1,Annual,No,8372
2280,7,186,9,Two-Year,Yes,1302
2281,3,175,5,Annual,No,525
2282,29,198,9,Annual,Yes,5742
2283,44,138,0,Two-Year,No,6072
2284,53,196,5,Two-Year,No,10388
2285,24,28,3,Monthly,Yes,672
2286,58,192,2,Monthly,No,11136
2287,3,169,1,Annual,No,507
2288,20,179,6,Annual,No,3580
2289,46,61,8,Monthly,No,2806
2290,15,72,2,Monthly,No,1080
2291,25,93,5,Annual,No,2325
2292,30,58,8,Monthly,Yes,1740
2293,14,141,1,Annual,No,1974
2294,7,34,6,Two-Year,Yes,238
2295,17,176,4,Two-Year,No,2992
2296,44,142,4,Monthly,No,6248
2297,20,130,6,Two-Year,Yes,2600
2298,36,150,8,Two-Year,Yes,5400
2299,9,102,3,Two-Year,No,918
2300,38,29,8,Two-Year,No,1102
2301,48,111,9,Annual,No,5328
2302,57,48,8,Annual,No,2736
2303,22,54,3,Monthly,No,1188
2304,54,25,2,Two-Year,No,1350
2305,53,159,1,Two-Year,No,8427
2306,53,130,8,Two-Year,No,6890
2307,2,57,1,Monthly,Yes,114
2308,24,96,5,Annual,No,2304
2309,8,112,4,Two-Year,Yes,896
2310,11,166,4,Annual,Yes,1826
2311,13,86,3,Monthly,Yes,1118
2312,17,155,5,Annual,No,2635
2313,8,27,4,Two-Year,No,216
2314,21,141,3,Annual,Yes,2961
2315,18,103,8,Annual,Yes,1854
2316,30,194,5,Monthly,Yes,5820
2317,18,151,9,Monthly,No,2718
2318,46,198,9,Monthly,Yes,9108
2319,47,104,9,Monthly,No,4888
2320,31,64,2,Annual,Yes,1984
2321,38,155,9,Annual,Yes,5890
2322,32,106,5,Monthly,Yes,3392
2323,11,35,0,Monthly,No,385
2324,45,96,4,Two-Year,No,4320
2325,25,28,9,Two-Year,No,700
2326,33,79,5,Monthly,No,2607
2327,38,97,7,Annual,Yes,3686
2328,41,96,8,Monthly,Yes,3936
2329,8,90,2,Annual,No,720
2330,11,34,1,Annual,No,374
2331,22,90,3,Two-Year,No,1980
2332,51,121,7,Monthly,No,6171
2333,24,188,7,Monthly,No,4512
2334,41,41,2,Annual,Yes,1681
2335,17,171,3,Monthly,No,2907
2336,12,132,2,Two-Year,No,1584
2337,57,191,9,Two-Year,Yes,10887
2338,46,20,1,Monthly,No,920
2339,32,29,3,Monthly,No,928
2340,15,129,5,Two-Year,No,1935
2341,16,132,4,Monthly,No,2112
2342,54,69,2,Annual,Yes,3726
2343,22,31,1,Monthly,No,682
2344,28,108,8,Annual,No,3024
2345,20,173,0,Monthly,No,3460
2346,33,131,8,Monthly,Yes,4323
2347,10,97,0,Two-Year,No,970
2348,40,188,6,Annual,No,7520
2349,32,183,5,Two-Year,No,5856
2350,50,140,6,Monthly,No,7000
2351,33,42,2,Two-Year,Yes,1386
2352,2,190,2,Monthly,No,380
2353,33,153,0,Monthly,No,5049
2354,33,190,3,Monthly,No,6270
2355,41,44,1,Annual,Yes,1804
2356,13,37,9,Annual,No,481
2357,30,160,7,Annual,No,4800
2358,33,62,2,Two-Year,No,2046
2359,13,97,6,Monthly,Yes,1261
2360,52,47,6,Two-Year,No,2444
2361,26,165,8,Two-Year,No,4290
2362,22,78,5,Monthly,No,1716
2363,39,82,0,Two-Year,No,3198
2364,2,111,7,Monthly,No,222
2365,38,198,0,Monthly,No,7524
2366,39,75,2,Monthly,Yes,2925
2367,26,174,4,Monthly,No,4524
2368,46,179,7,Two-Year,No,8234
2369,58,130,8,Two-Year,Yes,7540
2370,50,156,6,Two-Year,Yes,7800
2371,15,87,8,Annual,Yes,1305
2372,34,65,2,Two-Year,No,2210
2373,42,86,4,Two-Year,No,3612
2374,55,173,9,Annual,No,9515
2375,44,155,7,Monthly,No,6820
2376,49,25,0,Monthly,No,1225
2377,40,43,7,Monthly,No,1720
2378,11,195,6,Annual,No,2145
2379,3,113,0,Two-Year,No,339
2380,59,192,9,Two-Year,Yes,11328
2381,6,32,9,Two-Year,No,192
2382,9,44,5,Two-Year,No,396
2383,6,167,0,Annual,Yes,1002
2384,9,137,1,Two-Year,No,1233
2385,39,101,4,Monthly,Yes,3939
2386,31,130,1,Annual,No,4030
2387,32,101,9,Annual,No,3232
2388,41,85,0,Monthly,Yes,3485
2389,50,64,5,Monthly,No,3200
2390,12,133,7,Two-Year,No,1596
2391,8,194,7,Monthly,No,1552
2392,8,82,7,Annual,Yes,656
2393,50,95,5,Annual,No,4750
2394,28,133,2,Annual,Yes,3724
2395,20,130,0,Two-Year,No,2600
2396,47,166,1,Two-Year,Yes,7802
2397,59,54,4,Monthly,No,3186
2398,7,72,9,Two-Year,No,504
2399,11,45,4,Two-Year,No,495
2400,20,33,9,Annual,No,660
2401,16,137,0,Annual,No,2192
2402,4,64,0,Monthly,No,256
2403,6,191,8,Annual,No,1146
2404,58,70,1,Two-Year,Yes,4060
2405,22,190,6,Monthly,Yes,4180
2406,26,138,9,Monthly,No,3588
2407,3,170,3,Annual,Yes,510
2408,41,38,6,Annual,No,1558
2409,42,101,7,Annual,Yes,4242
2410,14,95,4,Monthly,No,1330
2411,11,111,0,Annual,No,1221
2412,18,52,3,Two-Year,No,936
2413,54,166,9,Monthly,No,8964
2414,12,47,2,Annual,No,564
2415,23,142,9,Two-Year,No,3266
2416,12,199,4,Two-Year,No,2388
2417,13,145,9,Annual,No,1885
2418,25,196,9,Two-Year,Yes,4900
2419,45,56,5,Monthly,No,2520
2420,51,173,1,Monthly,Yes,8823
2421,58,118,6,Two-Year,Yes,6844
2422,19,117,2,Monthly,No,2223
2423,55,146,0,Annual,No,8030
2424,46,187,9,Two-Year,No,8602
2425,36,99,2,Monthly,No,3564
2426,45,57,8,Annual,No,2565
2427,8,96,9,Annual,No,768
2428,29,145,5,Monthly,No,4205
2429,55,106,5,Two-Year,No,5830
2430,53,73,3,Annual,No,3869
2431,55,169,7,Annual,No,9295
2432,32,35,4,Annual,No,1120
2433,51,47,6,Annual,No,2397
2434,44,182,8,Two-Year,No,8008
2435,18,192,4,Monthly,Yes,3456
2436,6,65,4,Monthly,Yes,390
2437,18,91,3,Monthly,No,1638
2438,19,104,5,Annual,No,1976
2439,22,45,1,Two-Year,No,990
2440,37,104,2,Monthly,No,3848
2441,32,172,0,Two-Year,No,5504
2442,56,84,1,Monthly,No,4704
2443,41,153,1,Annual,No,6273
2444,59,170,7,Monthly,No,10030
2445,3,134,7,Annual,Yes,402
2446,28,83,1,Annual,Yes,2324
2447,10,106,5,Monthly,No,1060
2448,51,190,4,Two-Year,No,9690
2449,35,126,2,Annual,No,4410
2450,29,170,4,Two-Year,Yes,4930
2451,54,115,4,Monthly,No,6210
2452,15,177,4,Annual,No,2655
2453,33,96,2,Two-Year,No,3168
2454,7,165,2,Annual,No,1155
2455,12,106,3,Monthly,No,1272
2456,49,168,6,Annual,No,8232
2457,30,76,1,Monthly,No,2280
2458,21,122,9,Two-Year,No,2562
2459,31,170,3,Annual,No,5270
2460,58,110,3,Two-Year,No,6380
2461,24,64,0,Monthly,No,1536
2462,20,191,9,Monthly,Yes,3820
2463,37,107,7,Two-Year,No,3959
2464,4,134,0,Two-Year,No,536
2465,28,66,7,Monthly,No,1848
2466,44,187,6,Two-Year,Yes,8228
2467,20,198,8,Monthly,No,3960
2468,24,189,7,Two-Year,Yes,4536
2469,50,154,4,Monthly,No,7700
2470,49,69,7,Monthly,No,3381
2471,51,195,9,Annual,No,9945
2472,32,103,2,Monthly,No,3296
2473,41,110,9,Monthly,No,4510
2474,36,153,6,Annual,No,5508
2475,58,110,3,Annual,No,6380
2476,53,156,4,Two-Year,Yes,8268
2477,34,128,8,Two-Year,No,4352
2478,36,76,6,Monthly,No,2736
2479,2,50,3,Two-Year,No,100
2480,15,40,5,Two-Year,No,600
2481,34,109,9,Monthly,No,3706
2482,36,59,6,Annual,Yes,2124
2483,6,131,9,Annual,No,786
2484,39,64,8,Monthly,No,2496
2485,42,96,3,Monthly,No,4032
2486,51,196,9,Monthly,Yes,9996
2487,51,106,2,Monthly,No,5406
2488,58,167,7,Monthly,Yes,9686
2489,54,120,0,Monthly,No,6480
2490,12,136,8,Two-Year,No,1632
2491,3,111,0,Two-Year,No,333
2492,45,164,1,Two-Year,No,7380
2493,18,47,7,Annual,Yes,846
2494,40,188,8,Monthly,Yes,7520
2495,21,44,6,Monthly,No,924
2496,15,77,2,Two-Year,No,1155
2497,33,60,6,Annual,No,1980
2498,35,153,5,Two-Year,No,5355
2499,26,94,1,Monthly,Yes,2444
2500,8,57,2,Monthly,No,456
2501,36,153,9,Two-Year,No,5508
2502,48,192,9,Two-Year,Yes,9216
2503,30,94,4,Monthly,No,2820
2504,23,161,9,Two-Year,No,3703
2505,42,85,3,Monthly,No,3570
2506,44,187,1,Two-Year,No,8228
2507,14,22,3,Annual,No,308
2508,14,136,7,Monthly,Yes,1904
2509,2,118,4,Annual,Yes,236
2510,55,171,4,Two-Year,No,9405
2511,37,38,9,Annual,No,1406
2512,5,165,2,Two-Year,Yes,825
2513,38,135,7,Annual,No,5130
2514,45,144,5,Annual,No,6480
2515,41,107,1,Annual,Yes,4387
2516,54,54,1,Monthly,Yes,2916
2517,47,20,8,Annual,No,940
2518,14,172,6,Two-Year,No,2408
2519,56,192,9,Two-Year,Yes,10752
2520,39,196,8,Monthly,No,7644
2521,25,145,5,Monthly,Yes,3625
2522,20,108,4,Two-Year,No,2160
2523,2,163,0,Annual,No,326
2524,39,166,5,Two-Year,No,6474
2525,6,170,5,Monthly,No,1020
2526,17,44,2,Monthly,No,748
2527,59,35,2,Two-Year,Yes,2065
2528,25,92,2,Annual,Yes,2300
2529,57,148,2,Annual,No,8436
2530,28,61,6,Monthly,No,1708
2531,2,166,9,Two-Year,Yes,332
2532,35,181,1,Two-Year,No,6335
2533,37,99,9,Monthly,No,3663
2534,5,123,9,Two-Year,No,615
2535,1,165,1,Monthly,No,165
2536,40,53,2,Annual,No,2120
2537,12,108,9,Annual,Yes,1296
2538,56,144,6,Two-Year,No,8064
2539,36,64,2,Annual,No,2304
2540,45,153,6,Annual,No,6885
2541,23,40,8,Monthly,No,920
2542,47,141,9,Monthly,No,6627
2543,31,89,3,Two-Year,Yes,2759
2544,11,115,6,Monthly,Yes,1265
2545,10,124,8,Two-Year,No,1240
2546,3,67,7,Two-Year,Yes,201
2547,54,58,7,Monthly,No,3132
2548,14,50,8,Annual,No,700
2549,16,29,4,Annual,No,464
2550,10,49,4,Annual,No,490
2551,29,37,2,Annual,Yes,1073
2552,10,107,4,Two-Year,No,1070
2553,12,144,7,Annual,No,1728
2554,30,92,4,Two-Year,No,2760
2555,41,34,3,Monthly,Yes,1394
2556,1,23,7,Monthly,No,23
2557,5,187,6,Two-Year,No,935
2558,20,28,5,Annual,No,560
2559,8,128,4,Two-Year,No,1024
2560,43,156,4,Annual,No,6708
2561,12,173,9,Annual,No,2076
2562,1,151,1,Two-Year,Yes,151
2563,57,35,3,Two-Year,No,1995
2564,54,162,7,Annual,No,8748
2565,20,118,7,Two-Year,No,2360
2566,28,140,0,Annual,No,3920
2567,57,71,1,Two-Year,Yes,4047
2568,43,88,4,Monthly,No,3784
2569,37,24,8,Annual,Yes,888
2570,47,39,9,Monthly,No,1833
2571,37,98,6,Two-Year,No,3626
2572,12,165,9,Monthly,Yes,1980
2573,37,130,4,Two-Year,No,4810
2574,49,21,0,Annual,No,1029
2575,49,112,5,Two-Year,No,5488
2576,56,32,7,Two-Year,Yes,1792
2577,44,23,6,Annual,No,1012
2578,56,189,1,Two-Year,Yes,10584
2579,28,128,4,Annual,Yes,3584
2580,47,93,3,Two-Year,No,4371
2581,15,114,8,Annual,Yes,1710
2582,6,124,9,Monthly,No,744
2583,44,27,0,Two-Year,No,1188
2584,59,86,5,Two-Year,No,5074
2585,20,129,2,Two-Year,No,2580
2586,50,28,8,Annual,No,1400
2587,14,136,4,Two-Year,Yes,1904
2588,2,30,5,Annual,No,60
2589,9,118,8,Two-Year,No,1062
2590,37,61,8,Monthly,No,2257
2591,20,160,7,Two-Year,Yes,3200
2592,26,183,8,Monthly,No,4758
2593,29,139,3,Annual,No,4031
2594,1,160,5,Monthly,No,160
2595,55,31,4,Two-Year,No,1705
2596,35,56,4,Two-Year,No,1960
2597,6,93,3,Annual,No,558
2598,37,92,1,Two-Year,No,3404
2599,53,71,5,Two-Year,No,3763
2600,59,149,8,Annual,Yes,8791
2601,5,75,0,Annual,No,375
2602,33,79,6,Monthly,No,2607
2603,49,42,5,Annual,No,2058
2604,51,122,2,Two-Year,No,6222
2605,14,59,0,Annual,No,826
2606,12,83,3,Two-Year,Yes,996
2607,42,104,8,Monthly,No,4368
2608,20,170,1,Annual,No,3400
2609,53,176,2,Two-Year,No,9328
2610,50,198,1,Annual,No,9900
2611,24,108,1,Annual,Yes,2592
2612,59,50,9,Annual,No,2950
2613,43,197,7,Annual,No,8471
2614,34,39,2,Monthly,No,1326
2615,25,149,6,Two-Year,No,3725
2616,50,172,7,Annual,No,8600
2617,29,32,2,Two-Year,No,928
2618,57,141,1,Monthly,No,8037
2619,39,122,7,Two-Year,No,4758
2620,31,125,2,Two-Year,Yes,3875
2621,56,138,6,Monthly,No,7728
2622,47,89,0,Annual,No,4183
2623,43,118,5,Two-Year,No,5074
2624,50,101,8,Two-Year,No,5050
2625,23,94,2,Annual,No,2162
2626,44,137,6,Annual,No,6028
2627,38,103,5,Two-Year,No,3914
2628,20,88,7,Monthly,No,1760
2629,23,78,2,Annual,No,1794
2630,45,145,2,Annual,No,6525
2631,52,130,3,Monthly,No,6760
2632,16,81,2,Two-Year,Yes,1296
2633,50,163,8,Annual,No,8150
2634,42,147,3,Two-Year,No,6174
2635,55,124,5,Two-Year,No,6820
2636,8,87,7,Two-Year,No,696
2637,50,34,7,Monthly,No,1700
2638,21,54,4,Two-Year,No,1134
2639,1,33,4,Two-Year,No,33
2640,55,196,5,Annual,Yes,10780
2641,8,121,9,Annual,No,968
2642,29,119,6,Monthly,No,3451
2643,32,26,9,Monthly,No,832
2644,38,49,6,Annual,No,1862
2645,5,68,3,Annual,No,340
2646,47,163,5,Monthly,No,7661
2647,22,130,6,Two-Year,No,2860
2648,47,198,4,Monthly,No,9306
2649,34,91,4,Two-Year,No,3094
2650,1,99,1,Annual,No,99
2651,55,102,6,Annual,No,5610
2652,55,61,5,Annual,No,3355
2653,26,36,0,Two-Year,No,936
2654,43,192,3,Monthly,Yes,8256
2655,10,26,2,Two-Year,No,260
2656,30,174,2,Monthly,No,5220
2657,50,29,6,Monthly,No,1450
2658,18,53,9,Monthly,Yes,954
2659,17,55,3,Annual,No,935
2660,26,172,7,Monthly,Yes,4472
2661,8,25,8,Annual,No,200
2662,47,171,2,Monthly,No,8037
2663,40,165,4,Monthly,No,6600
2664,49,153,3,Annual,No,7497
2665,12,48,9,Annual,No,576
2666,27,145,5,Two-Year,No,3915
2667,8,172,9,Monthly,Yes,1376
2668,25,100,3,Annual,Yes,2500
2669,46,193,7,Two-Year,No,8878
2670,4,171,2,Two-Year,Yes,684
2671,33,94,4,Annual,Yes,3102
2672,1,45,0,Monthly,No,45
2673,19,146,5,Two-Year,No,2774
2674,31,134,4,Monthly,No,4154
2675,16,145,7,Monthly,No,2320
2676,14,47,8,Two-Year,No,658
2677,53,150,7,Annual,No,7950
2678,48,94,7,Monthly,No,4512
2679,5,185,2,Annual,No,925
2680,41,97,3,Two-Year,No,3977
2681,26,198,3,Monthly,Yes,5148
2682,28,109,4,Annual,No,3052
2683,2,195,8,Annual,Yes,390
2684,50,40,8,Monthly,No,2000
2685,6,73,9,Annual,No,438
2686,9,122,0,Annual,Yes,1098
2687,33,78,7,Two-Year,No,2574
2688,41,91,0,Two-Year,No,3731
2689,25,198,1,Annual,No,4950
2690,48,39,6,Annual,No,1872
2691,13,131,7,Monthly,No,1703
2692,9,78,0,Two-Year,No,702
2693,53,90,2,Monthly,No,4770
2694,13,156,6,Annual,Yes,2028
2695,31,128,8,Monthly,No,3968
2696,41,148,7,Annual,No,6068
2697,11,176,7,Two-Year,No,1936
2698,4,75,8,Two-Year,Yes,300
2699,34,54,9,Annual,No,1836
2700,38,142,2,Two-Year,No,5396
2701,46,150,7,Annual,No,6900
2702,4,123,0,Monthly,No,492
2703,38,26,7,Annual,No,988
2704,19,46,6,Monthly,Yes,874
2705,6,20,7,Annual,Yes,120
2706,34,191,0,Two-Year,No,6494
2707,18,106,5,Annual,No,1908
2708,13,60,6,Annual,No,780
2709,41,142,4,Annual,No,5822
2710,23,94,4,Two-Year,No,2162
2711,19,61,6,Annual,No,1159
2712,45,136,2,Two-Year,Yes,6120
2713,11,180,5,Annual,Yes,1980
2714,1,197,6,Monthly,No,197
2715,24,82,0,Annual,No,1968
2716,54,184,1,Monthly,No,9936
2717,7,146,3,Two-Year,No,1022
2718,25,195,7,Two-Year,No,4875
2719,21,152,9,Annual,No,3192
2720,15,67,5,Two-Year,No,1005
2721,1,22,0,Annual,No,22
2722,12,135,9,Two-Year,No,1620
2723,58,194,4,Monthly,Yes,11252
2724,7,118,6,Two-Year,No,826
2725,15,135,5,Monthly,No,2025
2726,21,33,8,Annual,Yes,693
2727,19,131,7,Annual,No,2489
2728,29,80,3,Annual,No,2320
2729,25,178,4,Monthly,No,4450
2730,33,114,6,Annual,No,3762
2731,49,36,7,Annual,No,1764
2732,32,143,4,Monthly,No,4576
2733,49,43,8,Two-Year,Yes,2107
2734,35,135,9,Annual,Yes,4725
2735,44,170,3,Two-Year,No,7480
2736,38,101,3,Two-Year,No,3838
2737,26,69,7,Annual,No,1794
2738,11,98,0,Annual,Yes,1078
2739,35,98,7,Monthly,No,3430
2740,8,89,4,Monthly,Yes,712
2741,46,46,0,Annual,No,2116
2742,14,34,3,Two-Year,No,476
2743,10,69,1,Monthly,Yes,690
2744,2,55,3,Monthly,No,110
2745,46,27,7,Annual,Yes,1242
2746,9,98,4,Annual,No,882
2747,3,150,0,Annual,Yes,450
2748,21,66,6,Annual,No,1386
2749,26,124,0,Monthly,No,3224
2750,8,117,8,Monthly,No,936
2751,48,115,2,Monthly,Yes,5520
2752,2,179,2,Two-Year,No,358
2753,6,135,5,Monthly,No,810
2754,28,32,9,Monthly,No,896
2755,53,20,5,Annual,Yes,1060
2756,29,53,5,Monthly,No,1537
2757,26,98,0,Monthly,No,2548
2758,25,97,4,Monthly,Yes,2425
2759,12,140,5,Annual,Yes,1680
2760,5,112,7,Monthly,No,560
2761,34,117,0,Monthly,No,3978
2762,48,101,4,Two-Year,No,4848
2763,37,178,2,Two-Year,No,6586
2764,15,172,1,Two-Year,No,2580
2765,44,57,7,Two-Year,No,2508
2766,36,33,6,Annual,Yes,1188
2767,15,155,9,Two-Year,No,2325
2768,43,110,6,Monthly,No,4730
2769,48,73,4,Two-Year,No,3504
2770,23,149,8,Annual,No,3427
2771,6,120,4,Two-Year,No,720
2772,46,108,1,Two-Year,No,4968
2773,50,75,2,Annual,No,3750
2774,44,113,3,Annual,Yes,4972
2775,59,112,4,Annual,Yes,6608
2776,43,103,2,Annual,No,4429
2777,45,104,6,Annual,No,4680
2778,21,41,4,Annual,No,861
2779,23,54,4,Monthly,No,1242
2780,43,35,5,Two-Year,No,1505
2781,55,69,6,Two-Year,No,3795
2782,16,141,9,Annual,No,2256
2783,47,147,9,Annual,No,6909
2784,53,132,7,Monthly,No,6996
2785,15,190,8,Monthly,No,2850
2786,25,36,3,Annual,No,900
2787,36,99,4,Monthly,No,3564
2788,11,149,4,Monthly,Yes,1639
2789,51,151,7,Annual,No,7701
2790,15,104,8,Annual,Yes,1560
2791,4,186,6,Annual,Yes,744
2792,21,113,4,Annual,No,2373
2793,13,153,2,Two-Year,No,1989
2794,22,100,0,Two-Year,No,2200
2795,19,88,8,Annual,No,1672
2796,34,88,4,Monthly,No,2992
2797,14,167,8,Annual,No,2338
2798,4,35,9,Two-Year,No,140
2799,48,70,3,Monthly,No,3360
2800,53,124,4,Two-Year,No,6572
2801,52,184,3,Annual,No,9568
2802,46,189,1,Two-Year,No,8694
2803,27,85,0,Two-Year,Yes,2295
2804,29,28,7,Two-Year,No,812
2805,47,126,3,Monthly,Yes,5922
2806,28,119,4,Two-Year,No,3332
2807,35,105,5,Monthly,No,3675
2808,8,83,7,Annual,No,664
2809,16,41,7,Annual,Yes,656
2810,42,181,6,Two-Year,Yes,7602
2811,36,176,3,Monthly,No,6336
2812,30,185,5,Annual,Yes,5550
2813,18,129,3,Monthly,No,2322
2814,2,116,6,Monthly,No,232
2815,49,37,0,Two-Year,No,1813
2816,13,90,4,Two-Year,No,1170
2817,4,146,9,Monthly,No,584
2818,26,116,9,Monthly,No,3016
2819,25,20,3,Two-Year,Yes,500
2820,30,151,6,Monthly,No,4530
2821,11,23,8,Two-Year,No,253
2822,7,144,4,Monthly,No,1008
2823,31,101,3,Two-Year,Yes,3131
2824,44,46,8,Monthly,Yes,2024
2825,10,190,4,Two-Year,No,1900
2826,39,78,8,Monthly,No,3042
2827,13,51,7,Annual,No,663
2828,31,180,3,Annual,No,5580
2829,7,47,6,Monthly,No,329
2830,56,125,4,Annual,No,7000
2831,49,124,9,Monthly,No,6076
2832,42,89,3,Monthly,No,3738
2833,42,81,4,Annual,No,3402
2834,56,53,4,Monthly,No,2968
2835,36,106,8,Two-Year,No,3816
2836,20,133,8,Monthly,Yes,2660
2837,4,125,5,Monthly,No,500
2838,54,75,3,Annual,Yes,4050
2839,7,132,1,Two-Year,Yes,924
2840,54,32,2,Monthly,No,1728
2841,1,37,1,Monthly,No,37
2842,44,132,4,Monthly,No,5808
2843,56,190,5,Monthly,No,10640
2844,45,58,4,Monthly,No,2610
2845,42,189,1,Monthly,No,7938
2846,47,98,4,Two-Year,No,4606
2847,59,165,8,Two-Year,No,9735
2848,13,170,3,Monthly,Yes,2210
2849,55,49,9,Monthly,No,2695
2850,22,117,1,Annual,No,2574
2851,54,77,2,Two-Year,Yes,4158
2852,21,86,2,Two-Year,No,1806
2853,22,90,8,Monthly,Yes,1980
2854,28,165,3,Two-Year,Yes,4620
2855,9,125,0,Two-Year,No,1125
2856,26,26,0,Annual,No,676
2857,9,59,6,Annual,No,531
2858,15,89,6,Two-Year,No,1335
2859,10,87,1,Two-Year,No,870
2860,24,68,8,Two-Year,No,1632
2861,58,71,8,Monthly,No,4118
2862,57,133,4,Annual,Yes,7581
2863,42,126,2,Monthly,No,5292
2864,8,48,2,Annual,No,384
2865,24,168,2,Annual,No,4032
2866,16,97,5,Annual,No,1552
2867,49,28,3,Two-Year,No,1372
2868,26,194,7,Annual,Yes,5044
2869,27,95,4,Monthly,No,2565
2870,37,61,0,Annual,No,2257
2871,4,198,8,Monthly,No,792
2872,50,198,0,Annual,No,9900
2873,24,147,5,Annual,Yes,3528
2874,19,39,0,Two-Year,No,741
2875,36,174,2,Monthly,No,6264
2876,39,185,9,Annual,Yes,7215
2877,10,91,4,Annual,No,910
2878,25,84,9,Monthly,No,2100
2879,18,132,6,Annual,No,2376
2880,19,43,9,Two-Year,No,817
2881,36,147,7,Monthly,No,5292
2882,10,194,8,Two-Year,Yes,1940
2883,33,102,5,Monthly,No,3366
2884,55,82,8,Monthly,Yes,4510
2885,50,79,7,Monthly,Yes,3950
2886,5,118,8,Annual,No,590
2887,47,81,9,Monthly,No,3807
2888,49,49,3,Monthly,No,2401
2889,35,41,8,Monthly,No,1435
2890,44,145,6,Two-Year,No,6380
2891,34,176,4,Monthly,No,5984
2892,33,188,4,Annual,No,6204
2893,55,61,0,Monthly,No,3355
2894,21,117,1,Monthly,No,2457
2895,17,50,9,Two-Year,Yes,850
2896,22,177,2,Annual,No,3894
2897,48,131,7,Annual,No,6288
2898,37,165,5,Annual,No,6105
2899,15,141,9,Monthly,No,2115
2900,35,36,4,Monthly,Yes,1260
2901,28,57,0,Annual,No,1596
2902,7,161,8,Annual,No,1127
2903,32,129,2,Two-Year,No,4128
2904,11,41,2,Annual,No,451
2905,10,75,1,Monthly,No,750
2906,9,138,3,Monthly,Yes,1242
2907,14,166,1,Monthly,No,2324
2908,13,76,8,Two-Year,No,988
2909,57,191,9,Annual,No,10887
2910,25,54,6,Monthly,No,1350
2911,2,133,7,Two-Year,No,266
2912,35,144,2,Two-Year,No,5040
2913,7,148,5,Monthly,No,1036
2914,21,71,9,Two-Year,No,1491
2915,18,104,5,Two-Year,Yes,1872
2916,3,184,0,Monthly,Yes,552
2917,42,84,5,Two-Year,No,3528
2918,54,198,2,Monthly,No,10692
2919,39,148,2,Monthly,No,5772
2920,41,40,2,Two-Year,Yes,1640
2921,49,35,9,Monthly,No,1715
2922,11,142,9,Monthly,Yes,1562
2923,39,80,7,Annual,No,3120
2924,24,73,4,Monthly,Yes,1752
2925,46,187,3,Annual,No,8602
2926,19,45,8,Annual,Yes,855
2927,4,99,8,Annual,Yes,396
2928,26,84,0,Annual,No,2184
2929,38,119,1,Two-Year,Yes,4522
2930,42,93,7,Two-Year,No,3906
2931,32,190,4,Monthly,No,6080
2932,39,36,6,Monthly,Yes,1404
2933,45,140,0,Monthly,No,6300
2934,46,42,9,Two-Year,No,1932
2935,36,154,4,Annual,No,5544
2936,40,191,2,Two-Year,No,7640
2937,37,90,9,Two-Year,Yes,3330
2938,33,127,1,Monthly,Yes,4191
2939,36,98,1,Monthly,Yes,3528
2940,3,181,8,Monthly,No,543
2941,9,65,3,Annual,No,585
2942,8,97,3,Annual,Yes,776
2943,33,35,6,Two-Year,No,1155
2944,59,90,9,Annual,No,5310
